index escape_code
119968, '\U0001d4a0' START
119969, '\U0001d4a1' END
119971, '\U0001d4a3' START
119972, '\U0001d4a4' END
119975, '\U0001d4a7' START
119976, '\U0001d4a8' END
119981, '\U0001d4ad' START
119981, '\U0001d4ad' END
119994, '\U0001d4ba' START
119994, '\U0001d4ba' END
119996, '\U0001d4bc' START
119996, '\U0001d4bc' END
120004, '\U0001d4c4' START
120004, '\U0001d4c4' END
120070, '\U0001d506' START
120070, '\U0001d506' END
120075, '\U0001d50b' START
120076, '\U0001d50c' END
120085, '\U0001d515' START
120085, '\U0001d515' END
120093, '\U0001d51d' START
120093, '\U0001d51d' END
120122, '\U0001d53a' START
120122, '\U0001d53a' END
120127, '\U0001d53f' START
120127, '\U0001d53f' END
120133, '\U0001d545' START
120133, '\U0001d545' END
120135, '\U0001d547' START
120137, '\U0001d549' END
120145, '\U0001d551' START
120145, '\U0001d551' END
120486, '\U0001d6a6' START
120487, '\U0001d6a7' END
120780, '\U0001d7cc' START
120781, '\U0001d7cd' END
121484, '\U0001da8c' START
121498, '\U0001da9a' END
121504, '\U0001daa0' START
121504, '\U0001daa0' END
121520, '\U0001dab0' START
122879, '\U0001dfff' END
122887, '\U0001e007' START
122887, '\U0001e007' END
122905, '\U0001e019' START
122906, '\U0001e01a' END
122914, '\U0001e022' START
122914, '\U0001e022' END
122917, '\U0001e025' START
122917, '\U0001e025' END
122923, '\U0001e02b' START
123135, '\U0001e0ff' END
123181, '\U0001e12d' START
123183, '\U0001e12f' END
123198, '\U0001e13e' START
123199, '\U0001e13f' END
123210, '\U0001e14a' START
123213, '\U0001e14d' END
123216, '\U0001e150' START
123583, '\U0001e2bf' END
123642, '\U0001e2fa' START
123646, '\U0001e2fe' END
123648, '\U0001e300' START
124927, '\U0001e7ff' END
125125, '\U0001e8c5' START
125126, '\U0001e8c6' END
125143, '\U0001e8d7' START
125183, '\U0001e8ff' END
125260, '\U0001e94c' START
125263, '\U0001e94f' END
125274, '\U0001e95a' START
125277, '\U0001e95d' END
125280, '\U0001e960' START
126064, '\U0001ec70' END
126133, '\U0001ecb5' START
126208, '\U0001ed00' END
126270, '\U0001ed3e' START
126463, '\U0001edff' END
126468, '\U0001ee04' START
126468, '\U0001ee04' END
126496, '\U0001ee20' START
126496, '\U0001ee20' END
126499, '\U0001ee23' START
126499, '\U0001ee23' END
126501, '\U0001ee25' START
126502, '\U0001ee26' END
126504, '\U0001ee28' START
126504, '\U0001ee28' END
126515, '\U0001ee33' START
126515, '\U0001ee33' END
126520, '\U0001ee38' START
126520, '\U0001ee38' END
126522, '\U0001ee3a' START
126522, '\U0001ee3a' END
126524, '\U0001ee3c' START
126529, '\U0001ee41' END
126531, '\U0001ee43' START
126534, '\U0001ee46' END
126536, '\U0001ee48' START
126536, '\U0001ee48' END
126538, '\U0001ee4a' START
126538, '\U0001ee4a' END
126540, '\U0001ee4c' START
126540, '\U0001ee4c' END
126544, '\U0001ee50' START
126544, '\U0001ee50' END
126547, '\U0001ee53' START
126547, '\U0001ee53' END
126549, '\U0001ee55' START
126550, '\U0001ee56' END
126552, '\U0001ee58' START
126552, '\U0001ee58' END
126554, '\U0001ee5a' START
126554, '\U0001ee5a' END
126556, '\U0001ee5c' START
126556, '\U0001ee5c' END
126558, '\U0001ee5e' START
126558, '\U0001ee5e' END
126560, '\U0001ee60' START
126560, '\U0001ee60' END
126563, '\U0001ee63' START
126563, '\U0001ee63' END
126565, '\U0001ee65' START
126566, '\U0001ee66' END
126571, '\U0001ee6b' START
126571, '\U0001ee6b' END
126579, '\U0001ee73' START
126579, '\U0001ee73' END
126584, '\U0001ee78' START
126584, '\U0001ee78' END
126589, '\U0001ee7d' START
126589, '\U0001ee7d' END
126591, '\U0001ee7f' START
126591, '\U0001ee7f' END
126602, '\U0001ee8a' START
126602, '\U0001ee8a' END
126620, '\U0001ee9c' START
126624, '\U0001eea0' END
126628, '\U0001eea4' START
126628, '\U0001eea4' END
126634, '\U0001eeaa' START
126634, '\U0001eeaa' END
126652, '\U0001eebc' START
126703, '\U0001eeef' END
126706, '\U0001eef2' START
126975, '\U0001efff' END
127020, '\U0001f02c' START
127023, '\U0001f02f' END
127124, '\U0001f094' START
127135, '\U0001f09f' END
127151, '\U0001f0af' START
127152, '\U0001f0b0' END
127168, '\U0001f0c0' START
127168, '\U0001f0c0' END
127184, '\U0001f0d0' START
127184, '\U0001f0d0' END
127222, '\U0001f0f6' START
127231, '\U0001f0ff' END
127406, '\U0001f1ae' START
127461, '\U0001f1e5' END
127491, '\U0001f203' START
127503, '\U0001f20f' END
127548, '\U0001f23c' START
127551, '\U0001f23f' END
127561, '\U0001f249' START
127567, '\U0001f24f' END
127570, '\U0001f252' START
127583, '\U0001f25f' END
127590, '\U0001f266' START
127743, '\U0001f2ff' END
128728, '\U0001f6d8' START
128735, '\U0001f6df' END
128749, '\U0001f6ed' START
128751, '\U0001f6ef' END
128765, '\U0001f6fd' START
128767, '\U0001f6ff' END
128884, '\U0001f774' START
128895, '\U0001f77f' END
128985, '\U0001f7d9' START
128991, '\U0001f7df' END
129004, '\U0001f7ec' START
129023, '\U0001f7ff' END
129036, '\U0001f80c' START
129039, '\U0001f80f' END
129096, '\U0001f848' START
129103, '\U0001f84f' END
129114, '\U0001f85a' START
129119, '\U0001f85f' END
129160, '\U0001f888' START
129167, '\U0001f88f' END
129198, '\U0001f8ae' START
129199, '\U0001f8af' END
129202, '\U0001f8b2' START
129279, '\U0001f8ff' END
129401, '\U0001f979' START
129401, '\U0001f979' END
129484, '\U0001f9cc' START
129484, '\U0001f9cc' END
129620, '\U0001fa54' START
129631, '\U0001fa5f' END
129646, '\U0001fa6e' START
129647, '\U0001fa6f' END
129653, '\U0001fa75' START
129655, '\U0001fa77' END
129659, '\U0001fa7b' START
129663, '\U0001fa7f' END
129671, '\U0001fa87' START
129679, '\U0001fa8f' END
129705, '\U0001faa9' START
129711, '\U0001faaf' END
129719, '\U0001fab7' START
129727, '\U0001fabf' END
129731, '\U0001fac3' START
129743, '\U0001facf' END
129751, '\U0001fad7' START
129791, '\U0001faff' END
129939, '\U0001fb93' START
129939, '\U0001fb93' END
129995, '\U0001fbcb' START
130031, '\U0001fbef' END
130042, '\U0001fbfa' START
131071, '\U0001ffff' END
173790, '\U0002a6de' START
173823, '\U0002a6ff' END
177973, '\U0002b735' START
177983, '\U0002b73f' END
178206, '\U0002b81e' START
178207, '\U0002b81f' END
183970, '\U0002cea2' START
183983, '\U0002ceaf' END
191457, '\U0002ebe1' START
194559, '\U0002f7ff' END
195102, '\U0002fa1e' START
196607, '\U0002ffff' END
201547, '\U0003134b' START
917759, '\U000e00ff' END
918000, '\U000e01f0' START
1114111, '\U0010ffff' END
